class,score,종목명,종목코드,시장,현재가,today_return,이유,mode
C,3,드림시큐리티,203650,KOSDAQ,1637,2.18,당일 +2% 이상; 거래량 증가,initial
C,3,미원홀딩스,107590,KOSPI,67600,-0.88,20일선 위,initial
C,3,고려신용정보,049720,KOSDAQ,10900,-0.09,20일선 위,initial
C,3,와이솔,122990,KOSDAQ,5800,-1.36,20일선 위,initial
C,3,우림피티에스,101170,KOSDAQ,11110,1.93,20일선 위,initial
C,3,티앤알바이오팹,246710,KOSDAQ,3275,0.77,20일선 위,initial
C,3,매일홀딩스,005990,KOSDAQ,11250,-0.27,20일선 위,initial
C,3,사조씨푸드,014710,KOSPI,8610,-5.8,20일선 위; 거래량 증가,initial
C,3,NICE인프라,063570,KOSDAQ,4320,-0.69,20일선 위,initial
C,3,세명전기,017510,KOSDAQ,9420,2.84,20일선 위; 당일 +2% 이상,initial
C,3,한진중공업홀딩스,003480,KOSPI,4880,-0.71,20일선 위,initial
C,3,다원시스,068240,KOSDAQ,3740,-1.97,20일선 위,initial
C,3,NPC,004250,KOSPI,3940,-1.38,20일선 위,initial
C,3,알서포트,131370,KOSDAQ,2605,-0.76,20일선 위,initial
C,3,HDC현대EP,089470,KOSPI,4355,-0.11,20일선 위,initial
C,3,엔알비,475230,KOSDAQ,13210,-2.8,20일선 위,initial
C,3,대봉엘에스,078140,KOSDAQ,12620,-1.41,20일선 위,initial
C,3,에스피시스템스,317830,KOSDAQ,12750,1.59,20일선 위,initial
C,3,메쎄이상,408920,KOSDAQ,3200,-0.31,20일선 위,initial
C,3,엠에스오토텍,123040,KOSDAQ,2200,-1.12,20일선 위,initial
C,3,동부건설,005960,KOSPI,5870,-4.24,20일선 위; 거래량 증가,initial
C,3,선광,003100,KOSDAQ,20200,0.0,20일선 위; 거래량 증가,initial
C,3,농우바이오,054050,KOSDAQ,8380,-0.24,20일선 위,initial
C,3,남선알미늄,008350,KOSPI,1039,-0.86,20일선 위,initial
C,3,세이브존I&C,067830,KOSPI,3250,-5.93,20일선 위; 거래량 증가,initial
C,3,티에이치엔,019180,KOSPI,7430,4.06,20일선 위; 당일 +2% 이상,initial
C,3,제일파마홀딩스,002620,KOSPI,8390,0.84,20일선 위; 거래량 증가,initial
C,3,유니트론텍,142210,KOSDAQ,6310,0.64,20일선 위,initial
C,3,팜스토리,027710,KOSDAQ,1187,0.0,20일선 위,initial
C,3,현대리바트,079430,KOSPI,6340,0.48,20일선 위,initial
C,3,에코플라스틱,038110,KOSDAQ,3125,-0.16,20일선 위,initial
C,3,하이텍팜,106190,KOSDAQ,12120,0.17,20일선 위,initial
C,3,경동도시가스,267290,KOSPI,21900,-0.23,20일선 위; 거래량 증가,initial
C,3,한국수출포장,002200,KOSPI,3175,0.32,20일선 위,initial
C,3,한국경제TV,039340,KOSDAQ,5500,-0.9,20일선 위,initial
C,3,한일사료,005860,KOSDAQ,3105,0.16,20일선 위,initial
C,3,코웰패션,033290,KOSDAQ,2180,-0.23,20일선 위,initial
C,3,코메론,049430,KOSDAQ,13570,-0.8,20일선 위,initial
C,3,우신시스템,017370,KOSPI,6570,-0.9,20일선 위,initial
C,3,나노,187790,KOSDAQ,3940,0.77,20일선 위,initial
C,3,그리드위즈,453450,KOSDAQ,15130,2.02,20일선 위; 당일 +2% 이상,initial
C,3,와이엔텍,067900,KOSDAQ,6690,-0.3,20일선 위,initial
C,3,CJ 바이오사이언스,311690,KOSDAQ,9210,-1.6,20일선 위,initial
C,3,풍국주정,023900,KOSDAQ,9350,-0.74,20일선 위,initial
C,3,벽산,007210,KOSPI,1778,-0.67,20일선 위,initial
C,3,나우IB,293580,KOSDAQ,1236,-1.04,20일선 위,initial
C,3,안국약품,001540,KOSDAQ,8850,-2.53,20일선 위,initial
C,3,삼성출판사,068290,KOSPI,11730,0.6,다중 조건 충족,initial
C,3,티에스아이,277880,KOSDAQ,5490,-1.79,20일선 위,initial
C,3,KT지니뮤직,043610,KOSDAQ,1912,-0.93,20일선 위,initial
C,3,우리손에프앤지,073560,KOSDAQ,1555,-1.02,20일선 위,initial
C,3,세운메디칼,100700,KOSDAQ,2480,-1.39,20일선 위,initial
C,3,테라젠이텍스,066700,KOSDAQ,2880,-2.21,20일선 위,initial
C,3,미래에셋글로벌리츠,396690,KOSPI,2690,0.0,20일선 위,initial
C,3,해성에어로보틱스,059270,KOSDAQ,9330,0.0,20일선 위,initial
C,3,지어소프트,051160,KOSDAQ,6810,-1.45,20일선 위,initial
C,3,빅텍,065450,KOSDAQ,3645,1.11,20일선 위,initial
C,3,동아화성,041930,KOSDAQ,6610,1.38,20일선 위,initial
C,3,유아이엘,049520,KOSDAQ,3175,-0.94,20일선 위,initial
C,3,스톰테크,352090,KOSDAQ,3820,0.0,20일선 위,initial
C,3,영보화학,014440,KOSPI,5010,0.0,20일선 위,initial
C,3,화일약품,061250,KOSDAQ,1139,0.0,20일선 위,initial
C,3,에스트래픽,234300,KOSDAQ,3605,-0.55,20일선 위,initial
C,3,네온테크,306620,KOSDAQ,2165,-0.46,20일선 위,initial
C,3,태경케미컬,006890,KOSPI,8360,-0.48,20일선 위,initial
C,3,창해에탄올,004650,KOSDAQ,10370,-0.1,20일선 위; 거래량 증가,initial
C,3,KNN,058400,KOSDAQ,707,-0.7,20일선 위,initial
C,3,서한,011370,KOSDAQ,934,-0.11,20일선 위,initial
C,3,아진엑스텍,059120,KOSDAQ,9600,-1.44,20일선 위,initial
C,3,휴비스,079980,KOSPI,2730,0.18,20일선 위,initial
C,3,모비스,250060,KOSDAQ,2910,1.57,20일선 위,initial
C,3,국제약품,002720,KOSPI,4405,-1.34,20일선 위,initial
C,3,상지건설,042940,KOSDAQ,13730,1.33,20일선 위,initial
C,3,조흥,002600,KOSPI,155200,-0.32,20일선 위,initial
C,3,CS홀딩스,000590,KOSPI,80100,-0.5,20일선 위,initial
C,3,샤페론,378800,KOSDAQ,1989,-2.02,20일선 위,initial
C,3,부국증권우,001275,KOSPI,31150,-0.16,20일선 위,initial
C,3,이닉스,452400,KOSDAQ,10200,0.99,20일선 위,initial
C,3,브이원텍,251630,KOSDAQ,5820,0.87,20일선 위,initial
C,3,HRS,036640,KOSDAQ,5500,0.0,20일선 위,initial
C,3,트루엔,417790,KOSDAQ,8230,-0.84,20일선 위,initial
C,3,정다운,208140,KOSDAQ,2745,0.37,20일선 위,initial
C,3,유라테크,048430,KOSDAQ,7720,-0.26,20일선 위,initial
C,3,링네트,042500,KOSDAQ,4000,0.0,20일선 위,initial
C,3,위드텍,348350,KOSDAQ,8630,-0.69,20일선 위,initial
C,3,삼호개발,010960,KOSPI,3620,-1.09,20일선 위,initial
C,3,인크로스,216050,KOSDAQ,6830,-0.44,20일선 위,initial
C,3,가온그룹,078890,KOSDAQ,4760,5.31,당일 +2% 이상; 거래량 증가,initial
C,3,엔에프씨,265740,KOSDAQ,4825,-3.02,20일선 위,initial
C,3,부방,014470,KOSDAQ,1418,-0.14,20일선 위,initial
C,3,남광토건,001260,KOSPI,8680,0.7,20일선 위,initial
C,3,시공테크,020710,KOSDAQ,4195,0.36,20일선 위,initial
C,3,에이프로,262260,KOSDAQ,5760,1.05,20일선 위; 거래량 증가,initial
C,3,동방아그로,007590,KOSPI,6150,0.0,20일선 위,initial
C,3,피제이전자,006140,KOSDAQ,5560,-1.42,20일선 위,initial
C,3,하이딥,365590,KOSDAQ,550,1.29,20일선 위,initial
C,3,신송홀딩스,006880,KOSPI,7100,0.85,20일선 위,initial
C,3,지오엘리먼트,311320,KOSDAQ,6410,-1.08,20일선 위,initial
C,3,서플러스글로벌,140070,KOSDAQ,2170,-1.14,20일선 위,initial
C,3,비트컴퓨터,032850,KOSDAQ,4890,-0.71,20일선 위,initial
C,3,삼정펄프,009770,KOSPI,32000,1.59,20일선 위,initial
C,3,폴라리스세원,234100,KOSDAQ,1118,-0.18,20일선 위,initial
C,3,JW신약,067290,KOSDAQ,1480,-1.86,20일선 위,initial
C,3,팜젠사이언스,004720,KOSPI,4215,-2.43,20일선 위,initial
C,3,덕성,004830,KOSPI,5020,0.4,20일선 위,initial
C,3,차백신연구소,261780,KOSDAQ,2875,-2.38,20일선 위,initial
C,3,라이콤,388790,KOSDAQ,2605,0.19,20일선 위,initial
C,3,대현,016090,KOSPI,1766,-0.23,20일선 위,initial
C,3,인터지스,129260,KOSPI,2600,-0.38,20일선 위,initial
C,3,예림당,036000,KOSDAQ,3360,1.05,20일선 위,initial
C,3,알비더블유,361570,KOSDAQ,2680,1.13,20일선 위,initial
C,3,HLB파나진,046210,KOSDAQ,1704,-1.1,20일선 위,initial
C,3,오픈베이스,049480,KOSDAQ,2415,-1.43,20일선 위,initial
C,3,경남스틸,039240,KOSDAQ,2815,0.0,20일선 위,initial
C,3,지에프씨생명과학,388610,KOSDAQ,14300,1.42,20일선 위,initial
C,3,지엠비코리아,013870,KOSPI,3975,0.0,20일선 위,initial
C,3,하이스틸,071090,KOSPI,3740,0.27,20일선 위,initial
C,3,피엔케이피부임상연구센타,347740,KOSDAQ,2525,-0.59,20일선 위,initial
C,3,엠투엔,033310,KOSDAQ,1887,-0.74,20일선 위,initial
C,3,에너토크,019990,KOSDAQ,7650,1.73,20일선 위; 거래량 증가,initial
C,3,저스템,417840,KOSDAQ,10180,-1.36,20일선 위,initial
C,3,신일제약,012790,KOSDAQ,6160,0.65,20일선 위,initial
C,3,우듬지팜,403490,KOSDAQ,1620,1.19,20일선 위,initial
C,3,삼현철강,017480,KOSDAQ,4670,-1.06,20일선 위; 거래량 증가,initial
C,3,디와이덕양,024900,KOSPI,2225,-2.84,20일선 위,initial
C,3,깨끗한나라,004540,KOSPI,1956,-0.71,20일선 위,initial
C,3,동일금속,109860,KOSDAQ,7870,0.13,20일선 위,initial
C,3,오상자이엘,053980,KOSDAQ,3770,0.0,20일선 위,initial
C,3,자연과환경,043910,KOSDAQ,626,0.0,20일선 위,initial
C,3,와이랩,432430,KOSDAQ,4285,-1.95,20일선 위,initial
C,3,한국전자인증,041460,KOSDAQ,3725,0.4,20일선 위,initial
C,3,까뮤이앤씨,013700,KOSPI,1174,1.29,20일선 위,initial
C,3,큐에스아이,066310,KOSDAQ,7540,0.27,20일선 위,initial
C,3,와이엠씨,155650,KOSDAQ,3610,-0.14,20일선 위,initial
C,3,코오롱인더우,120115,KOSPI,25050,0.0,20일선 위,initial
C,3,케이엘넷,039420,KOSDAQ,2880,-0.52,20일선 위,initial
C,3,유신,054930,KOSDAQ,23100,-0.43,20일선 위,initial
C,3,오리콤,010470,KOSDAQ,5780,-0.34,20일선 위,initial
C,3,동아엘텍,088130,KOSDAQ,3935,0.13,20일선 위,initial
C,3,진양제약,007370,KOSDAQ,5220,-1.69,20일선 위,initial
C,3,파워넷,037030,KOSDAQ,2725,-0.55,20일선 위,initial
C,3,푸른기술,094940,KOSDAQ,8140,0.12,20일선 위,initial
C,3,엔시스,333620,KOSDAQ,6420,-1.53,20일선 위; 거래량 증가,initial
C,3,소노스퀘어,007720,KOSDAQ,669,0.6,20일선 위,initial
C,3,삼화왕관,004450,KOSPI,31200,0.65,20일선 위,initial
C,3,인크레더블버즈,064090,KOSDAQ,1350,1.43,20일선 위,initial
C,3,기신정기,092440,KOSPI,2300,0.44,거래량 증가,initial
C,3,러셀,217500,KOSDAQ,2045,0.99,20일선 위; 거래량 증가,initial
C,3,팸텍,271830,KOSDAQ,2235,-1.97,20일선 위; 거래량 증가,initial
C,3,진양화학,051630,KOSPI,3060,-1.92,20일선 위,initial
C,3,흥국에프엔비,189980,KOSDAQ,1645,-0.06,20일선 위,initial
C,3,잉크테크,049550,KOSDAQ,3245,-0.61,20일선 위,initial
C,3,에스씨디,042110,KOSDAQ,1322,-0.23,20일선 위,initial
C,3,동원금속,018500,KOSPI,1346,-0.74,20일선 위,initial
C,3,명문제약,017180,KOSPI,1842,-2.28,20일선 위,initial
C,3,수산아이앤티,050960,KOSDAQ,9260,-0.64,20일선 위,initial
C,3,푸드웰,005670,KOSDAQ,6300,-0.32,20일선 위,initial
C,3,토탈소프트,045340,KOSDAQ,7170,-0.42,20일선 위,initial
C,3,고려산업,002140,KOSPI,2485,0.2,20일선 위,initial
C,3,인지디스플레,037330,KOSDAQ,1395,-0.36,20일선 위,initial
C,3,이글루,067920,KOSDAQ,5490,0.0,20일선 위,initial
C,3,알리코제약,260660,KOSDAQ,3955,-0.38,20일선 위,initial
C,3,서남,294630,KOSDAQ,2490,0.4,20일선 위,initial
C,3,조비,001550,KOSPI,11520,-0.6,20일선 위,initial
C,3,대원,007680,KOSDAQ,4425,-1.12,20일선 위,initial
C,3,알피바이오,314140,KOSDAQ,6850,-2.56,거래량 증가,initial
C,3,상신브레이크,041650,KOSPI,2745,0.0,20일선 위,initial
C,3,SJM,123700,KOSPI,3770,0.8,20일선 위,initial
C,3,링크제니시스,219420,KOSDAQ,5120,-0.19,20일선 위,initial
C,3,평화홀딩스,010770,KOSPI,3945,-0.38,20일선 위,initial
C,3,한국팩키지,037230,KOSDAQ,1968,-2.09,20일선 위,initial
C,3,에이테크솔루션,071670,KOSDAQ,5690,-0.87,20일선 위,initial
C,3,대륙제관,004780,KOSDAQ,3595,-0.28,20일선 위,initial
C,3,일지테크,019540,KOSDAQ,4180,-0.48,20일선 위,initial
C,3,에프엔씨엔터,173940,KOSDAQ,3650,-0.41,20일선 위,initial
C,3,얼라인드,238120,KOSDAQ,3890,-1.02,20일선 위,initial
C,3,트윔,290090,KOSDAQ,7470,-0.66,20일선 위; 거래량 증가,initial
C,3,대유에이텍,002880,KOSPI,1185,-0.5,20일선 위,initial
C,3,써니전자,004770,KOSPI,1554,0.26,20일선 위,initial
C,3,한화솔루션우,009835,KOSPI,21250,-0.7,20일선 위,initial
C,3,케이비아이동국실업,001620,KOSPI,492,0.0,20일선 위,initial
C,3,오비고,352910,KOSDAQ,4265,-1.61,20일선 위,initial
C,3,원익큐브,014190,KOSDAQ,1524,-0.26,20일선 위,initial
C,3,동우팜투테이블,088910,KOSDAQ,2110,-0.24,20일선 위,initial
C,3,씨유테크,376290,KOSDAQ,3015,-1.79,20일선 위,initial
C,3,엔텔스,069410,KOSDAQ,5140,-0.77,20일선 위,initial
C,3,영림원소프트랩,060850,KOSDAQ,6470,-0.61,20일선 위,initial
C,3,팬엔터테인먼트,068050,KOSDAQ,1913,0.16,20일선 위,initial
C,3,모비데이즈,363260,KOSDAQ,1629,-0.18,20일선 위,initial
C,3,평화산업,090080,KOSPI,938,-0.42,20일선 위,initial
C,3,우성,006980,KOSPI,16870,-0.24,20일선 위,initial
C,3,효성오앤비,097870,KOSDAQ,6130,0.49,20일선 위,initial
C,3,이건산업,008250,KOSPI,4675,-1.68,20일선 위,initial
C,3,블루콤,033560,KOSDAQ,2995,-0.99,20일선 위,initial
C,3,에이전트AI,060900,KOSDAQ,1282,0.71,20일선 위,initial
C,3,마니커,027740,KOSPI,792,-1.25,20일선 위,initial
C,3,YBM넷,057030,KOSDAQ,3115,-1.89,20일선 위,initial
C,3,싸이버원,356890,KOSDAQ,4170,1.58,20일선 위; 거래량 증가,initial
C,3,아이진,185490,KOSDAQ,1842,1.66,20일선 위,initial
C,3,미트박스,475460,KOSDAQ,8690,-1.03,20일선 위,initial
C,3,뉴트리,270870,KOSDAQ,5340,-4.64,20일선 위; 거래량 증가,initial
C,3,나무기술,242040,KOSDAQ,1409,-0.84,20일선 위,initial
C,3,누리플렉스,040160,KOSDAQ,3975,-2.57,20일선 위,initial
C,3,픽셀플러스,087600,KOSDAQ,5880,0.0,20일선 위,initial
C,3,제이티,089790,KOSDAQ,4535,0.78,20일선 위,initial
C,3,인산가,277410,KOSDAQ,1214,-0.25,20일선 위,initial
C,3,에이루트,096690,KOSDAQ,1946,-5.07,20일선 위; 거래량 증가,initial
C,3,옴니시스템,057540,KOSDAQ,778,0.26,20일선 위,initial
C,3,케이씨피드,025880,KOSDAQ,2760,-0.18,20일선 위,initial
C,3,아이빔테크놀로지,460470,KOSDAQ,3015,1.69,20일선 위,initial
C,3,코리아에셋투자증권,190650,KOSDAQ,6910,-0.29,20일선 위,initial
C,3,DYP,092780,KOSPI,3375,-1.46,20일선 위,initial
C,3,오토앤,353590,KOSDAQ,3445,1.92,20일선 위,initial
C,3,원바이오젠,307280,KOSDAQ,6190,-2.98,20일선 위,initial
C,3,케이디켐,221980,KOSDAQ,10880,-0.55,20일선 위,initial
C,3,프리엠스,053160,KOSDAQ,7330,-0.54,20일선 위,initial
C,3,케이피엠테크,042040,KOSDAQ,223,0.45,20일선 위,initial
C,3,유니온바이오메트릭스,203450,KOSDAQ,3075,-0.97,20일선 위,initial
C,3,메가엠디,133750,KOSDAQ,1819,-0.6,20일선 위,initial
C,3,파인디앤씨,049120,KOSDAQ,798,3.64,당일 +2% 이상,initial
C,3,에이치시티,072990,KOSDAQ,5740,0.7,거래량 증가,initial
C,3,부국철강,026940,KOSPI,2050,-0.49,20일선 위,initial
C,3,플랜티넷,075130,KOSDAQ,2480,-0.2,20일선 위,initial
C,3,휴엠앤씨,263920,KOSDAQ,4110,4.71,20일선 위; 당일 +2% 이상,initial
C,3,에쎈테크,043340,KOSDAQ,417,0.48,20일선 위,initial
C,3,대신정보통신,020180,KOSDAQ,1053,-0.19,20일선 위,initial
C,3,알로이스,297570,KOSDAQ,1145,-1.29,20일선 위; 거래량 증가,initial
C,3,오픈놀,440320,KOSDAQ,4035,-1.34,20일선 위,initial
C,3,아이퀘스트,262840,KOSDAQ,1880,-0.11,20일선 위,initial
C,3,캡스톤파트너스,452300,KOSDAQ,2770,0.0,20일선 위,initial
C,3,힘스,238490,KOSDAQ,3420,-1.87,20일선 위,initial
C,3,아이크래프트,052460,KOSDAQ,2665,-1.3,20일선 위; 거래량 증가,initial
C,3,오션인더블유,052300,KOSDAQ,2302,0.31,20일선 위,initial
C,3,모나미,005360,KOSPI,2005,0.45,20일선 위,initial
C,3,헝셩그룹,900270,KOSDAQ,205,0.0,20일선 위,initial
C,3,오디텍,080520,KOSDAQ,3200,-1.39,20일선 위,initial
C,3,대한과학,131220,KOSDAQ,4950,-0.2,20일선 위; 거래량 증가,initial
C,3,MH에탄올,023150,KOSPI,5010,0.0,20일선 위,initial
C,3,아이컴포넌트,059100,KOSDAQ,5250,0.0,20일선 위,initial
C,3,우리이앤엘,153490,KOSDAQ,693,-1.7,20일선 위,initial
C,3,원림,005820,KOSPI,15070,-0.2,20일선 위,initial
C,3,동양파일,228340,KOSDAQ,1722,-1.6,20일선 위,initial
C,3,에스에이티,060540,KOSDAQ,1296,0.7,20일선 위,initial
C,3,영우디에스피,143540,KOSDAQ,763,-0.13,20일선 위,initial
C,3,동일제강,002690,KOSPI,1628,-1.33,20일선 위,initial
C,3,무림SP,001810,KOSDAQ,1491,-1.13,20일선 위,initial
C,3,경인전자,009140,KOSPI,20700,-0.48,20일선 위,initial
C,3,이지트로닉스,377330,KOSDAQ,3995,-0.25,20일선 위,initial
C,3,루멘스,038060,KOSDAQ,667,-0.45,20일선 위,initial
C,3,이스트아시아홀딩스,900110,KOSDAQ,1170,0.86,20일선 위; 거래량 증가,initial
C,3,동양에스텍,060380,KOSDAQ,1565,-0.13,20일선 위,initial
C,3,오스템,031510,KOSDAQ,1096,-1.44,20일선 위,initial
C,3,압타머사이언스,291650,KOSDAQ,769,1.72,다중 조건 충족,initial
C,3,이씨에스,067010,KOSDAQ,2445,-1.21,20일선 위,initial
C,3,한빛소프트,047080,KOSDAQ,1203,0.0,20일선 위,initial
C,3,나라셀라,405920,KOSDAQ,2310,-3.35,20일선 위,initial
C,3,성창오토텍,080470,KOSDAQ,4080,-1.33,20일선 위,initial
C,3,아우딘퓨쳐스,227610,KOSDAQ,828,2.6,당일 +2% 이상; 거래량 증가,initial
C,3,키네마스터,139670,KOSDAQ,2125,0.95,20일선 위,initial
C,3,이노룰스,296640,KOSDAQ,5660,1.25,20일선 위; 거래량 증가,initial
C,3,엑셀세라퓨틱스,373110,KOSDAQ,1691,2.98,당일 +2% 이상,initial
C,3,우진아이엔에스,010400,KOSPI,3810,2.01,당일 +2% 이상,initial
C,3,케이웨더,068100,KOSDAQ,2955,-1.01,20일선 위,initial
C,3,대동스틸,048470,KOSDAQ,2905,0.0,20일선 위,initial
C,3,WISCOM,024070,KOSPI,1908,-0.47,20일선 위,initial
C,3,카스,016920,KOSDAQ,1089,0.28,20일선 위,initial
C,3,아즈텍WB,032080,KOSDAQ,1262,-0.47,20일선 위,initial
C,3,대한항공우,003495,KOSPI,24300,0.83,20일선 위,initial
C,3,아이스크림에듀,289010,KOSDAQ,1865,-1.01,20일선 위,initial
C,3,해성옵틱스,076610,KOSDAQ,567,-0.87,20일선 위,initial
C,3,성문전자,014910,KOSPI,1141,-0.61,20일선 위,initial
C,3,베셀,177350,KOSDAQ,1293,0.54,20일선 위,initial
C,3,이스타코,015020,KOSPI,592,1.37,20일선 위,initial
C,3,인바이오,352940,KOSDAQ,2270,-2.16,20일선 위; 거래량 증가,initial
C,3,나노캠텍,091970,KOSDAQ,659,2.81,20일선 위; 당일 +2% 이상,initial
C,3,한국정보공학,039740,KOSDAQ,3010,0.17,20일선 위,initial
C,3,바이오인프라,199730,KOSDAQ,4805,1.05,20일선 위,initial
C,3,에스디시스템,121890,KOSDAQ,1754,1.39,20일선 위,initial
C,3,삼일,032280,KOSDAQ,1413,-0.84,20일선 위,initial
C,3,크린앤사이언스,045520,KOSDAQ,3535,0.0,20일선 위; 거래량 증가,initial
C,3,글로벌에스엠,900070,KOSDAQ,423,0.24,20일선 위,initial
C,3,엑사이엔씨,054940,KOSDAQ,679,0.0,20일선 위,initial
C,3,메디앙스,014100,KOSDAQ,1814,-1.2,20일선 위,initial
C,3,에이엔피,015260,KOSPI,473,0.42,20일선 위; 거래량 증가,initial
C,3,엔시트론,101400,KOSDAQ,304,-5.0,20일선 위,initial
C,3,다산솔루에타,154040,KOSDAQ,1168,-2.26,20일선 위,initial
C,3,오에스피,368970,KOSDAQ,2045,1.24,20일선 위,initial
C,3,한국주강,025890,KOSPI,1727,-0.17,20일선 위,initial
C,3,세진티에스,067770,KOSDAQ,2265,-0.22,20일선 위,initial
C,3,미래에셋비전스팩3호,448830,KOSDAQ,3660,0.55,20일선 위,initial
C,3,넥센우,005725,KOSPI,4785,-0.31,20일선 위,initial
C,3,미래에셋비전스팩6호,478440,KOSDAQ,2040,0.0,20일선 위,initial
C,3,대상홀딩스우,084695,KOSPI,14110,0.57,20일선 위,initial
C,3,대신밸런스제19호스팩,482690,KOSDAQ,2175,0.0,20일선 위,initial
C,3,대덕1우,00806K,KOSPI,9460,-1.46,20일선 위,initial
C,3,신한제14호스팩,487360,KOSDAQ,2055,-0.24,20일선 위,initial
C,3,태양금속우,004105,KOSPI,3645,0.83,20일선 위,initial
C,3,한양증권우,001755,KOSPI,18880,0.85,20일선 위,initial
C,3,교보18호스팩,0041B0,KOSDAQ,2065,-0.96,20일선 위; 거래량 증가,initial
C,3,신영스팩10호,472220,KOSDAQ,2195,0.0,20일선 위,initial
C,3,JW중외제약우,001065,KOSPI,28850,-3.19,20일선 위,initial
C,3,하나34호스팩,484130,KOSDAQ,2090,1.46,20일선 위,initial
C,3,에스케이증권제13호스팩,473950,KOSDAQ,2040,0.0,20일선 위,initial
C,3,노루홀딩스우,000325,KOSPI,31050,-2.66,20일선 위,initial
C,3,금강공업우,014285,KOSPI,11200,1.82,20일선 위,initial
C,3,노루페인트우,090355,KOSPI,13450,-0.52,20일선 위,initial
C,3,신한제13호스팩,474930,KOSDAQ,2170,0.0,20일선 위,initial
C,3,계양전기우,012205,KOSPI,3160,-4.82,20일선 위,initial
C,3,남선알미우,008355,KOSPI,12210,-0.49,20일선 위,initial
C,3,흥국화재우,000545,KOSPI,7430,-1.07,20일선 위,initial
C,3,서울식품우,004415,KOSPI,1224,-0.08,20일선 위; 거래량 증가,initial
C,2,셀트리온,068270,KOSPI,185400,-1.23,20일선 위,initial
C,2,LG에너지솔루션,373220,KOSPI,440500,-1.01,20일선 위,initial
C,2,삼성SDI,006400,KOSPI,307000,-0.97,20일선 위,initial
C,2,우리금융지주,316140,KOSPI,27750,-0.89,20일선 위,initial
C,2,효성중공업,298040,KOSPI,1973000,-1.89,20일선 위,initial
C,2,LG전자,066570,KOSPI,95400,-0.31,20일선 위,initial
C,2,두산,000150,KOSPI,864000,0.82,다중 조건 충족,initial
C,2,크래프톤,259960,KOSPI,244500,0.82,다중 조건 충족,initial
C,2,SK텔레콤,017670,KOSPI,53500,-0.37,다중 조건 충족,initial
C,2,에이피알,278470,KOSPI,251750,-1.85,20일선 위,initial
C,2,포스코인터내셔널,047050,KOSPI,53300,-0.74,다중 조건 충족,monitoring
C,2,S-Oil,010950,KOSPI,81600,0.25,다중 조건 충족,initial
C,2,HD현대마린솔루션,443060,KOSPI,202000,-0.74,20일선 위,monitoring
C,2,한국타이어앤테크놀로지,161390,KOSPI,60000,0.33,20일선 위,initial
C,2,LIG넥스원,079550,KOSPI,380000,0.66,다중 조건 충족,initial
C,2,HLB,028300,KOSDAQ,47950,-1.03,20일선 위,initial
C,2,한미약품,128940,KOSPI,452000,-0.22,20일선 위,initial
C,2,엘앤에프,066970,KOSPI,126200,-1.79,20일선 위,initial
C,2,CJ,001040,KOSPI,181700,-1.52,20일선 위,initial
C,2,로보티즈,108490,KOSDAQ,299500,-1.32,20일선 위,monitoring
C,2,에코프로머티,450080,KOSPI,61800,-1.75,20일선 위,initial
C,2,영원무역,111770,KOSPI,89700,-0.33,20일선 위,initial
C,2,오리온,271560,KOSPI,103500,1.07,다중 조건 충족,initial
C,2,강원랜드,035250,KOSPI,17820,-0.06,20일선 위,initial
C,2,셀트리온제약,068760,KOSDAQ,62500,-0.79,20일선 위,monitoring
C,2,영원무역홀딩스,009970,KOSPI,196500,-3.91,20일선 위,monitoring
C,2,현대해상,001450,KOSPI,29550,1.2,20일선 위,initial
C,2,효성,004800,KOSPI,135700,-1.24,20일선 위,initial
C,2,이마트,139480,KOSPI,80700,1.13,20일선 위,initial
C,2,팬오션,028670,KOSPI,4025,-1.71,20일선 위,initial
C,2,에스엘,005850,KOSPI,43500,-0.46,20일선 위,initial
C,2,두산퓨얼셀,336260,KOSPI,31450,2.95,당일 +2% 이상,initial
C,2,동진쎄미켐,005290,KOSDAQ,37250,-1.06,20일선 위,initial
C,2,BGF리테일,282330,KOSPI,110200,-0.36,다중 조건 충족,initial
C,2,이수스페셜티케미컬,457190,KOSPI,62500,-4.14,20일선 위,initial
C,2,고영,098460,KOSDAQ,26700,-0.93,20일선 위,initial
C,2,코스모신소재,005070,KOSPI,51300,-1.35,20일선 위,initial
C,2,아시아나항공,020560,KOSPI,8210,0.24,다중 조건 충족,initial
C,2,금호타이어,073240,KOSPI,6020,-0.82,20일선 위,initial
C,2,파라다이스,034230,KOSPI,17930,-1.05,20일선 위,initial
C,2,엘앤씨바이오,290650,KOSDAQ,64600,-0.77,20일선 위,initial
C,2,오뚜기,007310,KOSPI,389750,-0.83,20일선 위,initial
C,2,젬백스,082270,KOSDAQ,30000,0.67,다중 조건 충족,initial
C,2,하이트진로,000080,KOSPI,18840,-0.63,20일선 위; 거래량 증가,initial
C,2,롯데칠성,005300,KOSPI,141100,-7.84,20일선 위,initial
C,2,지아이이노베이션,358570,KOSDAQ,19730,-1.6,20일선 위,initial
C,2,종근당,185750,KOSPI,88100,-1.12,20일선 위,initial
C,2,와이씨,232140,KOSDAQ,14170,-0.91,20일선 위,initial
C,2,롯데리츠,330590,KOSPI,4035,-1.71,다중 조건 충족,initial
C,2,엠앤씨솔루션,484870,KOSPI,130200,1.24,다중 조건 충족,initial
C,2,롯데렌탈,089860,KOSPI,31800,0.63,다중 조건 충족,initial
